"baseline_design","n_processes","mean_length","beta_true","model","successful_replications","departure_logloss_mean","departure_logloss_sd","departure_brier_mean","departure_brier_sd","calibration_intercept_mean","calibration_slope_mean","full_logloss_mean","full_brier_mean"
"unequal",300,8,0,"Origin-specific homogeneous",300,0.64912297342585,0.00636604940684971,0.228867544311004,0.00286080093945628,0.0389367657912624,0.914758704196921,1.52911384836616,0.748115795687783
"unequal",300,8,0.25,"Stage-Spell SPAOM",300,0.658259197506448,0.00545534601304407,0.233318295900601,0.00249152154387249,0.0175524722157003,0.951270564242539,1.49485596511111,0.731804889939685
"unequal",300,8,0.52,"Stage-Spell SPAOM",300,0.654909655720687,0.00574703356232372,0.231629577438235,0.00263420236245577,0.00457817922523684,0.964756203601974,1.43843045807698,0.701418068336336
"unequal",300,8,0.8,"Stage-Spell SPAOM",300,0.633917952353828,0.00780337369551032,0.221734722759993,0.00352272413586507,0.00540900059598347,0.981965863409276,1.35058505024947,0.654107575031501
"unequal",300,12,0,"Origin-specific homogeneous",300,0.648699392189955,0.00496723868422909,0.228714335823964,0.00228612485106825,0.0225945506596067,0.945412241782943,1.52744875216648,0.747791488496136
"unequal",300,12,0.25,"Stage-Spell SPAOM",300,0.657848005574146,0.00462264361061308,0.233148673436452,0.00210722718634652,0.00959233603014675,0.968362291010759,1.49068980206226,0.729874531723568
"unequal",300,12,0.52,"Stage-Spell SPAOM",300,0.652943648497082,0.00516497470926982,0.230684740060209,0.00237272560103051,0.00264430009651846,0.978249978494726,1.42187801151722,0.693317692466956
"unequal",300,12,0.8,"Stage-Spell SPAOM",300,0.62310721260232,0.00774214779219783,0.216924518408072,0.00347197184556247,-0.00197755083190292,0.993123176280477,1.30862667271248,0.632102405656164
"unequal",300,20,0,"Origin-specific homogeneous",300,0.647795577793165,0.00364960853130515,0.228324137760142,0.00166583452450139,0.0144057459366922,0.970418203383496,1.52594669276117,0.747406725298617
"unequal",300,20,0.25,"Stage-Spell SPAOM",300,0.657004112598227,0.00327894480311563,0.232788974128865,0.00149773898356767,0.00666416509051828,0.984632460140628,1.48809948943504,0.72875267728395
"unequal",300,20,0.52,"Stage-Spell SPAOM",300,0.650531429331197,0.00391429408513429,0.229588778855671,0.00179137616897783,0.000546611919281624,0.991979645952947,1.40897015319194,0.686646893284007
"unequal",300,20,0.8,"Stage-Spell SPAOM",300,0.60914515874386,0.00705372747593105,0.210817925024752,0.00308277930720063,-0.00250210500066902,1.00192291192275,1.26061498244894,0.607308357193436
"unequal",500,8,0,"Origin-specific homogeneous",300,0.648549598183611,0.00454400984858713,0.22866098061384,0.00207636124564568,0.0193537794458173,0.957488108186479,1.52689787811944,0.747625948830832
"unequal",500,8,0.25,"Stage-Spell SPAOM",300,0.657737248601945,0.00415045834288977,0.233096238185864,0.00188410161962166,0.00815435098547378,0.961565479323676,1.49216742908564,0.730773016326725
"unequal",500,8,0.52,"Stage-Spell SPAOM",300,0.654421787229033,0.00438215417072678,0.231432064840812,0.00202166213421856,-0.00275466068931354,0.980570370191995,1.4338843407717,0.699660067138792
"unequal",500,8,0.8,"Stage-Spell SPAOM",300,0.632530209274028,0.00622495009561454,0.221174844893855,0.00281511765169211,0.000667531113776631,0.992680850734611,1.34630837536742,0.652213421928849
"unequal",500,12,0,"Origin-specific homogeneous",300,0.647973577888416,0.00384467273729862,0.22840669587503,0.00177607169858096,0.0124529289227129,0.969650802705985,1.52593126135096,0.747271136940436
"unequal",500,12,0.25,"Stage-Spell SPAOM",300,0.657195426726943,0.00328640064006729,0.232877201297554,0.00151077048583478,0.00729618174517173,0.978713472058583,1.4896976473085,0.72948598400574
"unequal",500,12,0.52,"Stage-Spell SPAOM",300,0.652526349453249,0.00378376500998204,0.230545251436651,0.00173356507519895,0.0047642291112142,0.99057812513126,1.42082605037942,0.693174869599016
